index,entropy,std,size,compressed_size,compression_ratio
4586-2,4.637,6.016,11,96754,1.556
4586-3,4.637,6.016,11,96648,1.558
4586-4,4.637,6.016,11,96734,1.556
4587-0,4.637,6.02,11,96739,1.556
4587-1,4.637,6.02,11,96729,1.557
4587-2,4.637,6.02,11,96754,1.556
4587-3,4.637,6.02,11,96716,1.557
4587-4,4.637,6.02,11,96688,1.557
4588-0,4.637,6.023,11,96751,1.556
4588-1,4.637,6.023,11,96654,1.558
4588-2,4.637,6.023,11,96746,1.556
4588-3,4.637,6.023,11,96726,1.557
4588-4,4.637,6.023,11,96709,1.557
4589-0,4.64,6.027,11,96732,1.556
4589-1,4.64,6.027,11,96730,1.557
4589-2,4.64,6.027,11,96713,1.557
4589-3,4.64,6.027,11,96736,1.556
4589-4,4.64,6.027,11,96736,1.556
4590-0,4.64,6.03,11,96660,1.558
4590-1,4.64,6.03,11,96736,1.556
4590-2,4.64,6.03,11,96690,1.557
4590-3,4.64,6.03,11,96715,1.557
4590-4,4.64,6.03,11,96736,1.556
4591-0,4.64,6.04,11,96702,1.557
4591-1,4.64,6.04,11,96837,1.555
4591-2,4.64,6.04,11,96728,1.557
4591-3,4.64,6.04,11,96773,1.556
4591-4,4.64,6.04,11,96813,1.555
4592-0,4.64,6.043,11,96752,1.556
4592-1,4.64,6.043,11,96785,1.556
4592-2,4.64,6.043,11,96789,1.556
4592-3,4.64,6.043,11,96788,1.556
4592-4,4.64,6.043,11,96847,1.555
4593-0,4.645,6.047,11,96759,1.556
4593-1,4.645,6.047,11,96856,1.554
4593-2,4.645,6.047,11,96822,1.555
4593-3,4.645,6.047,11,96742,1.556
4593-4,4.645,6.047,11,96722,1.557
4594-0,4.645,6.05,11,96824,1.555
4594-1,4.645,6.05,11,96724,1.557
4594-2,4.645,6.05,11,96865,1.554
4594-3,4.645,6.05,11,96795,1.555
4594-4,4.645,6.05,11,96802,1.555
4595-0,4.645,6.055,11,96809,1.555
4595-1,4.645,6.055,11,96892,1.554
4595-2,4.645,6.055,11,96812,1.555
4595-3,4.645,6.055,11,96741,1.556
4595-4,4.645,6.055,11,96775,1.556
4596-0,4.645,6.06,11,96743,1.556
4596-1,4.645,6.06,11,96826,1.555
4596-2,4.645,6.06,11,96826,1.555
4596-3,4.645,6.06,11,96867,1.554
4596-4,4.645,6.06,11,96753,1.556
4597-0,4.65,6.062,11,96781,1.556
4597-1,4.65,6.062,11,96784,1.556
4597-2,4.65,6.062,11,96858,1.554
4597-3,4.65,6.062,11,96870,1.554
4597-4,4.65,6.062,11,96793,1.555
4598-0,4.65,6.066,11,96769,1.556
4598-1,4.65,6.066,11,96842,1.555
4598-2,4.65,6.066,11,96853,1.554
4598-3,4.65,6.066,11,96968,1.553
4598-4,4.65,6.066,11,96832,1.555
4599-0,4.65,6.07,11,96923,1.553
4599-1,4.65,6.07,11,96849,1.555
4599-2,4.65,6.07,11,96774,1.556
4599-3,4.65,6.07,11,96867,1.554
4599-4,4.65,6.07,11,96910,1.554
4600-0,4.65,6.074,11,96905,1.554
4600-1,4.65,6.074,11,96827,1.555
4600-2,4.65,6.074,11,96791,1.556
4600-3,4.65,6.074,11,96888,1.554
4600-4,4.65,6.074,11,96826,1.555
4601-0,4.652,6.08,11,96966,1.553
4601-1,4.652,6.08,11,96902,1.554
4601-2,4.652,6.08,11,96978,1.552
4601-3,4.652,6.08,11,96891,1.554
4601-4,4.652,6.08,11,96867,1.554
4602-0,4.652,6.082,11,96830,1.555
4602-1,4.652,6.082,11,96870,1.554
4602-2,4.652,6.082,11,96839,1.555
4602-3,4.652,6.082,11,96940,1.553
4602-4,4.652,6.082,11,96883,1.554
4603-0,4.652,6.086,11,96829,1.555
4603-1,4.652,6.086,11,96837,1.555
4603-2,4.652,6.086,11,96910,1.554
4603-3,4.652,6.086,11,96953,1.553
4603-4,4.652,6.086,11,96885,1.554
4604-0,4.652,6.094,11,96851,1.555
4604-1,4.652,6.094,11,96920,1.553
4604-2,4.652,6.094,11,96880,1.554
4604-3,4.652,6.094,11,96953,1.553
4604-4,4.652,6.094,11,96934,1.553
4605-0,4.656,6.098,11,96942,1.553
4605-1,4.656,6.098,11,96888,1.554
4605-2,4.656,6.098,11,96927,1.553
4605-3,4.656,6.098,11,96930,1.553
4605-4,4.656,6.098,11,96945,1.553
4606-0,4.656,6.1,11,96973,1.553
4606-1,4.656,6.1,11,96927,1.553
4606-2,4.656,6.1,11,96992,1.552
4606-3,4.656,6.1,11,96895,1.554
4606-4,4.656,6.1,11,96943,1.553
4607-0,4.656,6.105,11,96947,1.553
4607-1,4.656,6.105,11,97026,1.552
4607-2,4.656,6.105,11,97021,1.552
4607-3,4.656,6.105,11,96950,1.553
4607-4,4.656,6.105,11,96904,1.554
4608-0,4.656,6.11,11,96965,1.553
4608-1,4.656,6.11,11,96966,1.553
4608-2,4.656,6.11,11,97035,1.552
4608-3,4.656,6.11,11,96969,1.553
4608-4,4.656,6.11,11,96888,1.554
4609-0,4.66,6.113,11,96923,1.553
4609-1,4.66,6.113,11,97015,1.552
4609-2,4.66,6.113,11,96957,1.553
4609-3,4.66,6.113,11,96953,1.553
4609-4,4.66,6.113,11,96926,1.553
4610-0,4.66,6.117,11,97026,1.552
4610-1,4.66,6.117,11,97014,1.552
4610-2,4.66,6.117,11,96987,1.552
4610-3,4.66,6.117,11,97037,1.551
4610-4,4.66,6.117,11,96976,1.552
4611-0,4.66,6.12,11,97030,1.552
4611-1,4.66,6.12,11,97047,1.551
4611-2,4.66,6.12,11,96993,1.552
4611-3,4.66,6.12,11,96939,1.553
4611-4,4.66,6.12,11,96931,1.553
4612-0,4.66,6.125,11,97020,1.552
4612-1,4.66,6.125,11,97032,1.552
4612-2,4.66,6.125,11,96947,1.553
4612-3,4.66,6.125,11,96918,1.553
4612-4,4.66,6.125,11,97035,1.552
4613-0,4.664,6.13,11,97007,1.552
4613-1,4.664,6.13,11,96982,1.552
4613-2,4.664,6.13,11,97047,1.551
4613-3,4.664,6.13,11,97073,1.551
4613-4,4.664,6.13,11,97012,1.552
4614-0,4.664,6.133,11,97027,1.552
4614-1,4.664,6.133,11,97008,1.552
4614-2,4.664,6.133,11,96960,1.553
4614-3,4.664,6.133,11,96975,1.552
4614-4,4.664,6.133,11,97048,1.551
4615-0,4.664,6.137,11,97042,1.551
4615-1,4.664,6.137,11,97056,1.551
4615-2,4.664,6.137,11,97040,1.551
4615-3,4.664,6.137,11,97127,1.55
4615-4,4.664,6.137,11,97053,1.551
4616-0,4.664,6.145,11,97026,1.552
4616-1,4.664,6.145,11,97057,1.551
4616-2,4.664,6.145,11,97084,1.551
4616-3,4.664,6.145,11,97017,1.552
4616-4,4.664,6.145,11,97053,1.551
4617-0,4.668,6.15,11,97130,1.55
4617-1,4.668,6.15,11,97080,1.551
4617-2,4.668,6.15,11,97087,1.551
4617-3,4.668,6.15,11,97049,1.551
4617-4,4.668,6.15,11,97046,1.551
4618-0,4.668,6.152,11,97038,1.551
4618-1,4.668,6.152,11,97105,1.55
4618-2,4.668,6.152,11,97095,1.551
4618-3,4.668,6.152,11,97119,1.55
4618-4,4.668,6.152,11,97112,1.55
4619-0,4.668,6.156,11,97110,1.55
4619-1,4.668,6.156,11,97080,1.551
4619-2,4.668,6.156,11,97113,1.55
4619-3,4.668,6.156,11,97082,1.551
4619-4,4.668,6.156,11,97116,1.55
4620-0,4.67,6.16,11,97127,1.55
4620-1,4.67,6.16,11,97018,1.552
4620-2,4.67,6.16,11,97107,1.55
4620-3,4.67,6.16,11,97181,1.549
4620-4,4.67,6.16,11,97180,1.549
4621-0,4.67,6.164,11,97110,1.55
4621-1,4.67,6.164,11,97157,1.55
4621-2,4.67,6.164,11,97096,1.551
4621-3,4.67,6.164,11,97060,1.551
4621-4,4.67,6.164,11,97094,1.551
4622-0,4.67,6.168,11,97139,1.55
4622-1,4.67,6.168,11,97166,1.549
4622-2,4.67,6.168,11,97149,1.55
4622-3,4.67,6.168,11,97184,1.549
4622-4,4.67,6.168,11,97110,1.55
4623-0,4.67,6.17,11,97141,1.55
4623-1,4.67,6.17,11,97170,1.549
4623-2,4.67,6.17,11,97174,1.549
4623-3,4.67,6.17,11,97208,1.549
4623-4,4.67,6.17,11,97218,1.549
4624-0,4.676,6.176,11,97228,1.548
4624-1,4.676,6.176,11,97185,1.549
4624-2,4.676,6.176,11,97098,1.55
4624-3,4.676,6.176,11,97100,1.55
4624-4,4.676,6.176,11,97229,1.548
4625-0,4.676,6.18,11,97219,1.548
4625-1,4.676,6.18,11,97236,1.548
4625-2,4.676,6.18,11,97125,1.55
4625-3,4.676,6.18,11,97188,1.549
4625-4,4.676,6.18,11,97262,1.548
4626-0,4.676,6.188,11,97232,1.548
4626-1,4.676,6.188,11,97228,1.548
4626-2,4.676,6.188,11,97188,1.549
4626-3,4.676,6.188,11,97101,1.55
4626-4,4.676,6.188,11,97255,1.548
4627-0,4.676,6.19,11,97216,1.549
4627-1,4.676,6.19,11,97156,1.55
4627-2,4.676,6.19,11,97123,1.55
4627-3,4.676,6.19,11,97165,1.549
4627-4,4.676,6.19,11,97212,1.549
4628-0,4.68,6.195,11,97246,1.548
4628-1,4.68,6.195,11,97194,1.549
4628-2,4.68,6.195,11,97236,1.548
4628-3,4.68,6.195,11,97170,1.549
4628-4,4.68,6.195,11,97200,1.549
4629-0,4.68,6.2,11,97217,1.549
4629-1,4.68,6.2,11,97253,1.548
4629-2,4.68,6.2,11,97234,1.548
4629-3,4.68,6.2,11,97250,1.548
4629-4,4.68,6.2,11,97289,1.547
4630-0,4.68,6.203,11,97214,1.549
4630-1,4.68,6.203,11,97268,1.548
4630-2,4.68,6.203,11,97223,1.548
4630-3,4.68,6.203,11,97138,1.55
4630-4,4.68,6.203,11,97162,1.549
4631-0,4.68,6.207,11,97339,1.547
4631-1,4.68,6.207,11,97231,1.548
4631-2,4.68,6.207,11,97351,1.546
4631-3,4.68,6.207,11,97259,1.548
4631-4,4.68,6.207,11,97321,1.547
4632-0,4.684,6.21,11,97268,1.548
4632-1,4.684,6.21,11,97296,1.547
4632-2,4.684,6.21,11,97176,1.549
4632-3,4.684,6.21,11,97291,1.547
4632-4,4.684,6.21,11,97253,1.548
4633-0,4.684,6.215,11,97217,1.549
4633-1,4.684,6.215,11,97222,1.548
4633-2,4.684,6.215,11,97292,1.547
4633-3,4.684,6.215,11,97285,1.547
4633-4,4.684,6.215,11,97299,1.547
4634-0,4.684,6.22,11,97334,1.547
4634-1,4.684,6.22,11,97321,1.547
4634-2,4.684,6.22,11,97347,1.546
4634-3,4.684,6.22,11,97276,1.548
4634-4,4.684,6.22,11,97277,1.548
4635-0,4.684,6.223,11,97149,1.55
4635-1,4.684,6.223,11,97329,1.547
4635-2,4.684,6.223,11,97319,1.547
4635-3,4.684,6.223,11,97345,1.546
4635-4,4.684,6.223,11,97334,1.547
4636-0,4.688,6.23,11,97314,1.547
4636-1,4.688,6.23,11,97225,1.548
4636-2,4.688,6.23,11,97267,1.548
4636-3,4.688,6.23,11,97344,1.546
4636-4,4.688,6.23,11,97344,1.546
4637-0,4.688,6.234,11,97365,1.546
4637-1,4.688,6.234,11,97452,1.545
4637-2,4.688,6.234,11,97332,1.547
4637-3,4.688,6.234,11,97372,1.546
4637-4,4.688,6.234,11,97382,1.546
4638-0,4.688,6.24,11,97359,1.546
4638-1,4.688,6.24,11,97331,1.547
4638-2,4.688,6.24,11,97357,1.546
4638-3,4.688,6.24,11,97332,1.547
4638-4,4.688,6.24,11,97329,1.547
4639-0,4.688,6.242,11,97399,1.546
4639-1,4.688,6.242,11,97370,1.546
4639-2,4.688,6.242,11,97381,1.546
4639-3,4.688,6.242,11,97356,1.546
4639-4,4.688,6.242,11,97374,1.546
4640-0,4.69,6.246,11,97360,1.546
4640-1,4.69,6.246,11,97417,1.545
4640-2,4.69,6.246,11,97365,1.546
4640-3,4.69,6.246,11,97423,1.545
4640-4,4.69,6.246,11,97369,1.546
4641-0,4.69,6.25,11,97417,1.545
4641-1,4.69,6.25,11,97392,1.546
4641-2,4.69,6.25,11,97335,1.547
4641-3,4.69,6.25,11,97385,1.546
4641-4,4.69,6.25,11,97357,1.546
4642-0,4.69,6.254,11,97341,1.547
4642-1,4.69,6.254,11,97400,1.546
4642-2,4.69,6.254,11,97465,1.544
4642-3,4.69,6.254,11,97399,1.546
4642-4,4.69,6.254,11,97298,1.547
4643-0,4.69,6.258,11,97404,1.545
4643-1,4.69,6.258,11,97361,1.546
4643-2,4.69,6.258,11,97422,1.545
4643-3,4.69,6.258,11,97422,1.545
4643-4,4.69,6.258,11,97417,1.545
4644-0,4.695,6.26,11,97434,1.545
4644-1,4.695,6.26,11,97352,1.546
4644-2,4.695,6.26,11,97332,1.547
4644-3,4.695,6.26,11,97409,1.545
4644-4,4.695,6.26,11,97417,1.545
4645-0,4.695,6.266,11,97404,1.545
4645-1,4.695,6.266,11,97400,1.546
4645-2,4.695,6.266,11,97389,1.546
4645-3,4.695,6.266,11,97518,1.544
4645-4,4.695,6.266,11,97440,1.545
4646-0,4.695,6.273,11,97508,1.544
4646-1,4.695,6.273,11,97401,1.546
4646-2,4.695,6.273,11,97450,1.545
4646-3,4.695,6.273,11,97416,1.545
4646-4,4.695,6.273,11,97453,1.545
4647-0,4.695,6.277,11,97458,1.545
4647-1,4.695,6.277,11,97606,1.542
4647-2,4.695,6.277,11,97490,1.544
4647-3,4.695,6.277,11,97520,1.544
4647-4,4.695,6.277,11,97432,1.545
4648-0,4.7,6.28,11,97450,1.545
4648-1,4.7,6.28,11,97449,1.545
4648-2,4.7,6.28,11,97516,1.544
4648-3,4.7,6.28,11,97333,1.547
4648-4,4.7,6.28,11,97459,1.545
4649-0,4.7,6.285,11,97453,1.545
4649-1,4.7,6.285,11,97494,1.544
4649-2,4.7,6.285,11,97534,1.543
4649-3,4.7,6.285,11,97442,1.545
4649-4,4.7,6.285,11,97517,1.544
4650-0,4.7,6.29,11,97595,1.542
4650-1,4.7,6.29,11,97621,1.542
4650-2,4.7,6.29,11,97533,1.543
4650-3,4.7,6.29,11,97542,1.543
4650-4,4.7,6.29,11,97485,1.544
4651-0,4.7,6.293,11,97464,1.545
4651-1,4.7,6.293,11,97535,1.543
4651-2,4.7,6.293,11,97498,1.544
4651-3,4.7,6.293,11,97508,1.544
4651-4,4.7,6.293,11,97473,1.544
4652-0,4.703,6.297,11,97525,1.544
4652-1,4.703,6.297,11,97446,1.545
4652-2,4.703,6.297,11,97515,1.544
4652-3,4.703,6.297,11,97513,1.544
4652-4,4.703,6.297,11,97393,1.546
4653-0,4.703,6.3,11,97537,1.543
4653-1,4.703,6.3,11,97586,1.543
4653-2,4.703,6.3,11,97475,1.544
4653-3,4.703,6.3,11,97620,1.542
4653-4,4.703,6.3,11,97492,1.544
4654-0,4.703,6.31,11,97517,1.544
4654-1,4.703,6.31,11,97551,1.543
4654-2,4.703,6.31,11,97625,1.542
4654-3,4.703,6.31,11,97542,1.543
4654-4,4.703,6.31,11,97512,1.544
4655-0,4.703,6.312,11,97476,1.544
4655-1,4.703,6.312,11,97534,1.543
4655-2,4.703,6.312,11,97636,1.542
4655-3,4.703,6.312,11,97557,1.543
4655-4,4.703,6.312,11,97569,1.543
4656-0,4.707,6.316,11,97566,1.543
4656-1,4.707,6.316,11,97536,1.543
4656-2,4.707,6.316,11,97599,1.542
4656-3,4.707,6.316,11,97637,1.542
4656-4,4.707,6.316,11,97601,1.542
4657-0,4.707,6.32,11,97606,1.542
4657-1,4.707,6.32,11,97585,1.543
4657-2,4.707,6.32,11,97588,1.543
4657-3,4.707,6.32,11,97604,1.542
4657-4,4.707,6.32,11,97571,1.543
4658-0,4.707,6.324,11,97687,1.541
4658-1,4.707,6.324,11,97648,1.542
4658-2,4.707,6.324,11,97548,1.543
4658-3,4.707,6.324,11,97626,1.542
4658-4,4.707,6.324,11,97680,1.541
4659-0,4.71,6.33,11,97575,1.543
4659-1,4.71,6.33,11,97612,1.542
4659-2,4.71,6.33,11,97681,1.541
4659-3,4.71,6.33,11,97635,1.542
4659-4,4.71,6.33,11,97588,1.543
4660-0,4.71,6.332,11,97540,1.543
4660-1,4.71,6.332,11,97616,1.542
4660-2,4.71,6.332,11,97557,1.543
4660-3,4.71,6.332,11,97667,1.541
4660-4,4.71,6.332,11,97669,1.541
4661-0,4.71,6.336,11,97623,1.542
4661-1,4.71,6.336,11,97655,1.541
4661-2,4.71,6.336,11,97615,1.542
4661-3,4.71,6.336,11,97603,1.542
4661-4,4.71,6.336,11,97627,1.542
4662-0,4.71,6.344,11,97697,1.541
4662-1,4.71,6.344,11,97680,1.541
4662-2,4.71,6.344,11,97653,1.541
4662-3,4.71,6.344,11,97648,1.542
4662-4,4.71,6.344,11,97638,1.542
4663-0,4.715,6.348,11,97716,1.54
4663-1,4.715,6.348,11,97611,1.542
4663-2,4.715,6.348,11,97765,1.54
4663-3,4.715,6.348,11,97634,1.542
4663-4,4.715,6.348,11,97720,1.54
4664-0,4.715,6.35,11,97709,1.541
4664-1,4.715,6.35,11,97723,1.54
4664-2,4.715,6.35,11,97669,1.541
4664-3,4.715,6.35,11,97760,1.54
4664-4,4.715,6.35,11,97675,1.541
4665-0,4.715,6.355,11,97692,1.541
4665-1,4.715,6.355,11,97736,1.54
4665-2,4.715,6.355,11,97818,1.539
4665-3,4.715,6.355,11,97749,1.54
4665-4,4.715,6.355,11,97678,1.541
4666-0,4.715,6.36,11,97682,1.541
4666-1,4.715,6.36,11,97670,1.541
4666-2,4.715,6.36,11,97721,1.54
4666-3,4.715,6.36,11,97648,1.542
4666-4,4.715,6.36,11,97698,1.541
4667-0,4.72,6.363,11,97727,1.54
4667-1,4.72,6.363,11,97712,1.54
4667-2,4.72,6.363,11,97696,1.541
4667-3,4.72,6.363,11,97807,1.539
4667-4,4.72,6.363,11,97707,1.541
4668-0,4.72,6.367,11,97730,1.54
4668-1,4.72,6.367,11,97823,1.539
4668-2,4.72,6.367,11,97740,1.54
4668-3,4.72,6.367,11,97777,1.539
4668-4,4.72,6.367,11,97731,1.54
4669-0,4.72,6.37,11,97752,1.54
4669-1,4.72,6.37,11,97777,1.539
4669-2,4.72,6.37,11,97720,1.54
4669-3,4.72,6.37,11,97873,1.538
4669-4,4.72,6.37,11,97763,1.54
4670-0,4.72,6.38,11,97849,1.538
4670-1,4.72,6.38,11,97810,1.539
4670-2,4.72,6.38,11,97837,1.538
4670-3,4.72,6.38,11,97704,1.541
4670-4,4.72,6.38,11,97729,1.54
4671-0,4.723,6.383,11,97780,1.539
4671-1,4.723,6.383,11,97759,1.54
4671-2,4.723,6.383,11,97760,1.54
4671-3,4.723,6.383,11,97683,1.541
4671-4,4.723,6.383,11,97796,1.539
4672-0,4.723,6.387,11,97750,1.54
4672-1,4.723,6.387,11,97850,1.538
4672-2,4.723,6.387,11,97800,1.539
4672-3,4.723,6.387,11,97797,1.539
4672-4,4.723,6.387,11,97812,1.539
4673-0,4.723,6.39,11,97864,1.538
4673-1,4.723,6.39,11,97840,1.538
4673-2,4.723,6.39,11,97766,1.54
4673-3,4.723,6.39,11,97747,1.54
4673-4,4.723,6.39,11,97813,1.539
4674-0,4.723,6.395,11,97794,1.539
4674-1,4.723,6.395,11,97799,1.539
4674-2,4.723,6.395,11,97823,1.539
4674-3,4.723,6.395,11,97797,1.539
4674-4,4.723,6.395,11,97815,1.539
4675-0,4.727,6.4,11,97789,1.539
4675-1,4.727,6.4,11,97731,1.54
4675-2,4.727,6.4,11,97914,1.537
4675-3,4.727,6.4,11,97827,1.539
4675-4,4.727,6.4,11,97866,1.538
4676-0,4.727,6.402,11,97856,1.538
4676-1,4.727,6.402,11,97872,1.538
4676-2,4.727,6.402,11,97797,1.539
4676-3,4.727,6.402,11,97773,1.54
4676-4,4.727,6.402,11,97844,1.538
4677-0,4.727,6.406,11,97778,1.539
4677-1,4.727,6.406,11,97967,1.536
4677-2,4.727,6.406,11,97846,1.538
4677-3,4.727,6.406,11,97943,1.537
4677-4,4.727,6.406,11,97861,1.538
4678-0,4.727,6.414,11,97917,1.537
4678-1,4.727,6.414,11,97842,1.538
4678-2,4.727,6.414,11,97774,1.539
4678-3,4.727,6.414,11,97792,1.539
4678-4,4.727,6.414,11,97872,1.538
4679-0,4.73,6.418,11,97958,1.537
4679-1,4.73,6.418,11,97888,1.538
4679-2,4.73,6.418,11,97925,1.537
4679-3,4.73,6.418,11,97885,1.538
4679-4,4.73,6.418,11,97926,1.537
4680-0,4.73,6.42,11,97986,1.536
4680-1,4.73,6.42,11,97902,1.537
4680-2,4.73,6.42,11,97883,1.538
4680-3,4.73,6.42,11,97928,1.537
4680-4,4.73,6.42,11,97943,1.537
4681-0,4.73,6.426,11,97847,1.538
4681-1,4.73,6.426,11,97952,1.537
4681-2,4.73,6.426,11,97836,1.539
4681-3,4.73,6.426,11,97958,1.537
4681-4,4.73,6.426,11,97865,1.538
4682-0,4.73,6.43,11,97877,1.538
4682-1,4.73,6.43,11,97971,1.536
4682-2,4.73,6.43,11,97922,1.537
4682-3,4.73,6.43,11,97913,1.537
4682-4,4.73,6.43,11,97915,1.537
4683-0,4.734,6.434,11,97919,1.537
4683-1,4.734,6.434,11,97963,1.536
4683-2,4.734,6.434,11,97913,1.537
4683-3,4.734,6.434,11,98018,1.536
4683-4,4.734,6.434,11,97957,1.537
4684-0,4.734,6.438,11,97802,1.539
4684-1,4.734,6.438,11,97943,1.537
4684-2,4.734,6.438,11,97944,1.537
4684-3,4.734,6.438,11,97919,1.537
4684-4,4.734,6.438,11,97920,1.537
4685-0,4.734,6.445,11,97972,1.536
4685-1,4.734,6.445,11,97906,1.537
4685-2,4.734,6.445,11,97963,1.536
4685-3,4.734,6.445,11,97950,1.537
4685-4,4.734,6.445,11,98011,1.536
4686-0,4.734,6.45,11,97985,1.536
4686-1,4.734,6.45,11,97989,1.536
4686-2,4.734,6.45,11,97962,1.536
4686-3,4.734,6.45,11,97975,1.536
4686-4,4.734,6.45,11,97985,1.536
4687-0,4.74,6.453,11,97992,1.536
4687-1,4.74,6.453,11,97921,1.537
4687-2,4.74,6.453,11,97971,1.536
4687-3,4.74,6.453,11,97961,1.536
4687-4,4.74,6.453,11,97977,1.536
4688-0,4.74,6.457,11,97990,1.536
4688-1,4.74,6.457,11,98005,1.536
4688-2,4.74,6.457,11,97970,1.536
4688-3,4.74,6.457,11,98021,1.536
4688-4,4.74,6.457,11,97949,1.537
4689-0,4.74,6.46,11,98043,1.535
4689-1,4.74,6.46,11,97984,1.536
4689-2,4.74,6.46,11,98009,1.536
4689-3,4.74,6.46,11,98016,1.536
4689-4,4.74,6.46,11,98030,1.535
4690-0,4.74,6.465,11,97978,1.536
4690-1,4.74,6.465,11,97997,1.536
4690-2,4.74,6.465,11,98011,1.536
4690-3,4.74,6.465,11,98015,1.536
4690-4,4.74,6.465,11,98089,1.534
4691-0,4.742,6.47,11,98097,1.534
4691-1,4.742,6.47,11,98050,1.535
4691-2,4.742,6.47,11,97969,1.536
4691-3,4.742,6.47,11,98012,1.536
4691-4,4.742,6.47,11,98064,1.535
4692-0,4.742,6.477,11,98082,1.535
4692-1,4.742,6.477,11,98021,1.536
4692-2,4.742,6.477,11,98141,1.534
4692-3,4.742,6.477,11,97993,1.536
4692-4,4.742,6.477,11,98066,1.535
4693-0,4.742,6.48,11,98063,1.535
4693-1,4.742,6.48,11,98086,1.534
4693-2,4.742,6.48,11,98061,1.535
4693-3,4.742,6.48,11,98059,1.535
4693-4,4.742,6.48,11,98077,1.535
4694-0,4.742,6.484,11,98070,1.535
4694-1,4.742,6.484,11,98035,1.535
4694-2,4.742,6.484,11,98114,1.534
4694-3,4.742,6.484,11,98078,1.535
4694-4,4.742,6.484,11,98057,1.535
4695-0,4.746,6.49,11,98075,1.535
4695-1,4.746,6.49,11,98034,1.535
4695-2,4.746,6.49,11,98067,1.535
4695-3,4.746,6.49,11,98104,1.534
4695-4,4.746,6.49,11,98155,1.533
4696-0,4.746,6.492,11,98098,1.534
4696-1,4.746,6.492,11,98138,1.534
4696-2,4.746,6.492,11,98133,1.534
4696-3,4.746,6.492,11,98036,1.535
4696-4,4.746,6.492,11,98161,1.533
4697-0,4.746,6.496,11,98146,1.534
4697-1,4.746,6.496,11,98178,1.533
4697-2,4.746,6.496,11,98060,1.535
4697-3,4.746,6.496,11,98159,1.533
4697-4,4.746,6.496,11,98096,1.534
4698-0,4.746,6.504,11,98127,1.534
4698-1,4.746,6.504,11,98093,1.534
4698-2,4.746,6.504,11,98132,1.534
4698-3,4.746,6.504,11,98090,1.534
4698-4,4.746,6.504,11,98156,1.533
4699-0,4.75,6.508,11,98138,1.534
4699-1,4.75,6.508,11,98172,1.533
4699-2,4.75,6.508,11,98179,1.533
4699-3,4.75,6.508,11,98200,1.533
4699-4,4.75,6.508,11,98132,1.534
4700-0,4.75,6.51,11,98167,1.533
4700-1,4.75,6.51,11,98154,1.533
4700-2,4.75,6.51,11,98157,1.533
4700-3,4.75,6.51,11,98179,1.533
4700-4,4.75,6.51,11,98217,1.532
4701-0,4.75,6.516,11,98235,1.532
4701-1,4.75,6.516,11,98152,1.533
4701-2,4.75,6.516,11,98185,1.533
4701-3,4.75,6.516,11,98154,1.533
4701-4,4.75,6.516,11,98129,1.534
4702-0,4.754,6.52,11,98168,1.533
4702-1,4.754,6.52,11,98209,1.533
4702-2,4.754,6.52,11,98222,1.532
4702-3,4.754,6.52,11,98205,1.533
4702-4,4.754,6.52,11,98192,1.533
4703-0,4.754,6.523,11,98160,1.533
4703-1,4.754,6.523,11,98179,1.533
4703-2,4.754,6.523,11,98250,1.532
4703-3,4.754,6.523,11,98145,1.534
4703-4,4.754,6.523,11,98195,1.533
4704-0,4.754,6.527,11,98230,1.532
4704-1,4.754,6.527,11,98290,1.531
4704-2,4.754,6.527,11,98210,1.533
4704-3,4.754,6.527,11,98260,1.532
4704-4,4.754,6.527,11,98198,1.533
4705-0,4.754,6.535,11,98238,1.532
4705-1,4.754,6.535,11,98229,1.532
4705-2,4.754,6.535,11,98242,1.532
4705-3,4.754,6.535,11,98224,1.532
4705-4,4.754,6.535,11,98231,1.532
4706-0,4.758,6.54,11,98219,1.532
4706-1,4.758,6.54,11,98252,1.532
4706-2,4.758,6.54,11,98282,1.531
4706-3,4.758,6.54,11,98235,1.532
4706-4,4.758,6.54,11,98122,1.534
4707-0,4.758,6.543,11,98222,1.532
4707-1,4.758,6.543,11,98355,1.53
4707-2,4.758,6.543,11,98254,1.532
4707-3,4.758,6.543,11,98286,1.531
4707-4,4.758,6.543,11,98285,1.531
4708-0,4.758,6.547,11,98213,1.532
4708-1,4.758,6.547,11,98258,1.532
4708-2,4.758,6.547,11,98228,1.532
4708-3,4.758,6.547,11,98259,1.532
4708-4,4.758,6.547,11,98286,1.531
4709-0,4.758,6.55,11,98302,1.531
4709-1,4.758,6.55,11,98258,1.532
4709-2,4.758,6.55,11,98208,1.533
4709-3,4.758,6.55,11,98195,1.533
4709-4,4.758,6.55,11,98260,1.532
4710-0,4.76,6.555,11,98325,1.531
4710-1,4.76,6.555,11,98261,1.532
4710-2,4.76,6.555,11,98250,1.532
4710-3,4.76,6.555,11,98302,1.531
4710-4,4.76,6.555,11,98253,1.532
4711-0,4.76,6.562,11,98280,1.531
4711-1,4.76,6.562,11,98296,1.531
4711-2,4.76,6.562,11,98319,1.531
4711-3,4.76,6.562,11,98316,1.531
4711-4,4.76,6.562,11,98315,1.531
4712-0,4.76,6.566,11,98302,1.531
4712-1,4.76,6.566,11,98365,1.53
4712-2,4.76,6.566,11,98387,1.53
4712-3,4.76,6.566,11,98291,1.531
4712-4,4.76,6.566,11,98321,1.531
4713-0,4.76,6.57,11,98403,1.529
4713-1,4.76,6.57,11,98340,1.53
